title_id,peak_position,song_key,year,since 2000,cut_two,songwriter_gender,song writer count,count of women,cut,has no women,has no men,artist_gender
577736,4,Ain't No Woman (Like The One I've Got) by Four Tops,1973,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
577959,2,Yesterday Once More by Carpenters,1973,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m;f
579080,3,Heartbeat - It's A Lovebeat by The DeFranco Family featuring Tony DeFranco,1973,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m;f
579584,1,The Morning After by Maureen McGovern,1973,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,f
24102,5,Hello It's Me by Todd Rundgren,1973,0,only men,['m'],1,0,no women,only men,1 or more men,m
338663,3,Shambala by Three Dog Night,1973,0,only men,['m'],1,0,no women,only men,1 or more men,m
338665,2,Kodachrome by Paul Simon,1973,0,only men,['m'],1,0,no women,only men,1 or more men,m
338787,4,Higher Ground by Stevie Wonder,1973,0,only men,['m'],1,0,no women,only men,1 or more men,m
338843,4,Space Race by Billy Preston,1973,0,only men,['m'],1,0,no women,only men,1 or more men,m
339111,1,"Bad, Bad Leroy Brown by Jim Croce",1973,0,only men,['m'],1,0,no women,only men,1 or more men,m
347422,1,You Are The Sunshine Of My Life by Stevie Wonder,1973,0,only men,['m'],1,0,no women,only men,1 or more men,m
347424,5,Drift Away by Dobie Gray,1973,0,only men,['m'],1,0,no women,only men,1 or more men,m
390264,4,Just You 'n' Me by Chicago,1973,0,only men,['m'],1,0,no women,only men,1 or more men,m
570788,1,The Night The Lights Went Out In Georgia by Vicki Lawrence,1973,0,only men,['m'],1,0,no women,only men,1 or more men,f
571153,2,Ramblin Man by The Allman Brothers Band,1973,0,only men,['m'],1,0,no women,only men,1 or more men,m
571319,2,Loves Me Like A Rock by Paul Simon (with The Dixie Hummingbirds),1973,0,only men,['m'],1,0,no women,only men,1 or more men,m
572403,3,"Oh, Babe, What Would You Say? by Hurricane Smith",1973,0,only men,['m'],1,0,no women,only men,1 or more men,m
572481,1,We're An American Band by Grand Funk,1973,0,only men,['m'],1,0,no women,only men,1 or more men,m
573518,3,Last Song by Edward Bear,1973,0,only men,['m'],1,0,no women,only men,1 or more men,m
573762,1,Superstition by Stevie Wonder,1973,0,only men,['m'],1,0,no women,only men,1 or more men,m
574438,1,Give Me Love - (Give Me Peace On Earth) by George Harrison,1973,0,only men,['m'],1,0,no women,only men,1 or more men,m
574646,2,Neither One Of Us (Wants To Be The First To Say Goodbye) by Gladys Knight And The Pips,1973,0,only men,['m'],1,0,no women,only men,1 or more men,m;f
575777,1,Midnight Train To Georgia by Gladys Knight And The Pips,1973,0,only men,['m'],1,0,no women,only men,1 or more men,m;f
578663,3,Sing by Carpenters,1973,0,only men,['m'],1,0,no women,only men,1 or more men,m;f
578794,2,Live And Let Die by Wings,1973,0,only men,['m'],1,0,no women,only men,1 or more men,m;f
580106,3,Why Can't We Live Together by Timmy Thomas,1973,0,only men,['m'],1,0,no women,only men,1 or more men,m
581216,1,Frankenstein by Edgar Winter Group,1973,0,only men,['m'],1,0,no women,only men,1 or more men,m
672043,3,I'm Gonna Love You Just A Little More Baby by Barry White,1973,0,only men,['m'],1,0,no women,only men,1 or more men,m
384152,1,Time In A Bottle by Jim Croce,1973,0,only men,['m'],1,0,no women,only men,1 or more men,m
578914,1,Keep On Truckin' (Part 1) by Eddie Kendricks,1973,0,"mixed, majority men","['f', 'm', 'm']",3,1,at least 1 woman,1 or more women in credits,1 or more men,m
339099,1,My Love by Paul McCartney And Wings,1973,0,parity,"['f', 'm']",2,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
347408,5,Break Up To Make Up by The Stylistics,1973,0,"mixed, majority men","['m', 'f', 'm']",3,1,at least 1 woman,1 or more women in credits,1 or more men,m
338832,5,Paper Roses by Marie Osmond,1973,0,parity,"['m', 'f']",2,1,at least 1 woman,1 or more women in credits,1 or more men,f
574385,1,Half-Breed by Cher,1973,0,parity,"['m', 'f']",2,1,at least 1 woman,1 or more women in credits,1 or more men,f
338902,3,Leave Me Alone (ruby Red Dress) by Helen Reddy,1973,0,only women,['f'],1,1,only women,1 or more women in credits,only women,f
339079,3,Pillow Talk by Sylvia (r&b),1973,0,only women,['f'],1,1,only women,1 or more women in credits,only women,f
572445,5,Funny Face by Donna Fargo,1973,0,only women,['f'],1,1,only women,1 or more women in credits,only women,f
571228,3,The Lion Sleeps Tonight by Robert John,1972,0,only men,"['m', 'm', 'm', 'm', 'mixed', 'm']",6,0,no women,only men,1 or more men,m
32740,1,Let's Stay Together by Al Green,1972,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
398796,3,I'm Still In Love With You by Al Green,1972,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
45315,4,Look What You Done For Me by Al Green,1972,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
570560,3,Back Stabbers by The O'Jays,1972,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
573978,4,Down By The Lazy River by The Osmonds,1972,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
575967,3,You Ought To Be With Me by Al Green,1972,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
577695,1,Me And Mrs. Jones by Billy Paul,1972,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
579542,2,Long Cool Woman (In A Black Dress) by The Hollies,1972,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
580501,3,Everybody Plays The Fool by The Main Ingredient,1972,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
24118,3,I'll Be Around by The Spinners,1972,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
415790,5,Hold Your Head Up by Argent,1972,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
575273,1,Papa Was A Rollin' Stone by The Temptations,1972,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
575492,4,Daddy Don't You Walk So Fast by Wayne Newton,1972,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
576013,1,"The Candy Man by Sammy Davis, Jr. with The Mike Curb Congregation",1972,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
576683,1,Ben by Michael Jackson,1972,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
577925,1,Without You by Nilsson,1972,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
578311,5,It Never Rains In Southern California by Albert Hammond,1972,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
578361,3,If You Don't Know Me By Now by Harold Melvin And The Blue Notes,1972,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
579176,1,Black & White by Three Dog Night,1972,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
579998,2,Hurting Each Other by Carpenters,1972,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m;f
580312,5,Where Is The Love by Roberta Flack & Donny Hathaway,1972,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m;f
112810,4,Mother And Child Reunion by Paul Simon,1972,0,only men,['m'],1,0,no women,only men,1 or more men,m
390274,1,Lean On Me by Bill Withers,1972,0,only men,['m'],1,0,no women,only men,1 or more men,m
391030,5,Everything I Own by Bread,1972,0,only men,['m'],1,0,no women,only men,1 or more men,m
426188,2,Burning Love by Elvis Presley,1972,0,only men,['m'],1,0,no women,only men,1 or more men,m
570737,2,Nights In White Satin by The Moody Blues,1972,0,only men,['m'],1,0,no women,only men,1 or more men,m
570880,1,I Can See Clearly Now by Johnny Nash,1972,0,only men,['m'],1,0,no women,only men,1 or more men,m
571102,1,I'll Take You There by The Staple Singers,1972,0,only men,['m'],1,0,no women,only men,1 or more men,m;f
571685,4,Day After Day by Badfinger,1972,0,only men,['m'],1,0,no women,only men,1 or more men,m
571925,2,I Gotcha by Joe Tex,1972,0,only men,['m'],1,0,no women,only men,1 or more men,m
572401,5,Go All The Way by Raspberries,1972,0,only men,['m'],1,0,no women,only men,1 or more men,m
572443,2,Rockin' Robin by Michael Jackson,1972,0,only men,['m'],1,0,no women,only men,1 or more men,m
572487,1,Song Sung Blue by Neil Diamond,1972,0,only men,['m'],1,0,no women,only men,1 or more men,m
572705,4,Nice To Be With You by Gallery,1972,0,only men,['m'],1,0,no women,only men,1 or more men,m
573086,4,Sunshine by Jonathan Edwards,1972,0,only men,['m'],1,0,no women,only men,1 or more men,m
573200,1,A Horse With No Name by America,1972,0,only men,['m'],1,0,no women,only men,1 or more men,m
573363,1,Alone Again (Naturally) by Gilbert O'Sullivan,1972,0,only men,['m'],1,0,no women,only men,1 or more men,m
574112,3,Saturday In The Park by Chicago,1972,0,only men,['m'],1,0,no women,only men,1 or more men,m
574904,5,Sylvia's Mother by Dr. Hook And The Medicine Show,1972,0,only men,['m'],1,0,no women,only men,1 or more men,m
574995,2,Clair by Gilbert O'Sullivan,1972,0,only men,['m'],1,0,no women,only men,1 or more men,m
575227,2,I'd Love You To Want Me by Lobo,1972,0,only men,['m'],1,0,no women,only men,1 or more men,m
575355,3,Precious And Few by Climax,1972,0,only men,['m'],1,0,no women,only men,1 or more men,m
575668,1,Oh Girl by The Chi-lites,1972,0,only men,['m'],1,0,no women,only men,1 or more men,m
576180,2,Outa-Space by Billy Preston,1972,0,only men,['m'],1,0,no women,only men,1 or more men,m
576726,1,The First Time Ever I Saw Your Face by Roberta Flack,1972,0,only men,['m'],1,0,no women,only men,1 or more men,f
576727,2,Too Late To Turn Back Now by Cornelius Brothers & Sister Rose,1972,0,only men,['m'],1,0,no women,only men,1 or more men,m;f
576728,1,Brandy (You're A Fine Girl) by Looking Glass,1972,0,only men,['m'],1,0,no women,only men,1 or more men,m
578156,5,In The Rain by The Dramatics,1972,0,only men,['m'],1,0,no women,only men,1 or more men,m
578958,1,Heart Of Gold by Neil Young,1972,0,only men,['m'],1,0,no women,only men,1 or more men,m
579079,2,Use Me by Bill Withers,1972,0,only men,['m'],1,0,no women,only men,1 or more men,m
579220,1,Baby Don't Get Hooked On Me by Mac Davis,1972,0,only men,['m'],1,0,no women,only men,1 or more men,m
579546,3,Puppy Love by Donny Osmond,1972,0,only men,['m'],1,0,no women,only men,1 or more men,m
579921,1,My Ding-A-Ling by Chuck Berry,1972,0,only men,['m'],1,0,no women,only men,1 or more men,m
580636,4,"Freddie's Dead (Theme From \Superfly\"")"" by Curtis Mayfield",1972,0,only men,['m'],1,0,no women,only men,1 or more men,m
580669,5,Never Been To Spain by Three Dog Night,1972,0,only men,['m'],1,0,no women,only men,1 or more men,m
571799,3,(If Loving You Is Wrong) I Don't Want To Be Right by Luther Ingram,1972,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
571265,3,"Betcha By Golly, Wow by The Stylistics Featuring Russell Thompkins,Jr.",1972,0,parity,"['f', 'm']",2,1,at least 1 woman,1 or more women in credits,1 or more men,m
579048,1,I Am Woman by Helen Reddy,1972,0,parity,"['f', 'm']",2,1,at least 1 woman,1 or more women in credits,1 or more men,f
575826,1,You're So Vain by Carly Simon,1972,0,only women,['f'],1,1,only women,1 or more women in credits,only women,f
581541,5,Day Dreaming by Aretha Franklin,1972,0,only women,['f'],1,1,only women,1 or more women in credits,only women,f
571743,2,Mama's Pearl by Jackson 5,1971,0,only men,"['m', 'm', 'm', 'm']",4,0,no women,only men,1 or more men,m
40318,2,What's Going On by Marvin Gaye,1971,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
575496,3,Lonely Days by Bee Gees,1971,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
577382,1,Want Ads by The Honey Cone,1971,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,f
577548,3,For All We Know by Carpenters,1971,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m;f
390965,1,Just My Imagination (Running Away With Me) by The Temptations,1971,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
461683,2,Spanish Harlem by Aretha Franklin,1971,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,f
570510,4,"Don't Pull Your Love by Hamilton, Joe Frank & Reynolds",1971,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
571027,3,Smiling Faces Sometimes by The Undisputed Truth,1971,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m;f
572194,4,Draggin' The Line by Tommy James,1971,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
573676,1,Me And Bobby McGee by Janis Joplin,1971,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,f
578364,1,Maggie May/Reason To Believe by Rod Stewart,1971,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
579082,1,How Can You Mend A Broken Heart by Bee Gees,1971,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
579442,2,Rainy Days And Mondays by Carpenters,1971,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m;f
580878,1,Brown Sugar by The Rolling Stones,1971,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
578961,2,Mr. Big Stuff by Jean Knight,1971,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,f
22428,3,Rose Garden by Lynn Anderson,1971,0,only men,['m'],1,0,no women,only men,1 or more men,f
389932,4,"Mercy, Mercy Me (The Ecology) by Marvin Gaye",1971,0,only men,['m'],1,0,no women,only men,1 or more men,m
389937,1,Theme From Shaft by Isaac Hayes,1971,0,only men,['m'],1,0,no women,only men,1 or more men,m
390979,5,If You Could Read My Mind by Gordon Lightfoot,1971,0,only men,['m'],1,0,no women,only men,1 or more men,m
554701,3,Ain't No Sunshine by Bill Withers,1971,0,only men,['m'],1,0,no women,only men,1 or more men,m
555000,2,She's A Lady by Tom Jones,1971,0,only men,['m'],1,0,no women,only men,1 or more men,m
571231,1,Joy To The World by Three Dog Night,1971,0,only men,['m'],1,0,no women,only men,1 or more men,m
572349,4,An Old Fashioned Love Song by Three Dog Night,1971,0,only men,['m'],1,0,no women,only men,1 or more men,m
573087,1,American Pie (Parts I & II) by Don McLean,1971,0,only men,['m'],1,0,no women,only men,1 or more men,m
573278,1,One Bad Apple by The Osmonds,1971,0,only men,['m'],1,0,no women,only men,1 or more men,m
573634,1,Family Affair by Sly & The Family Stone,1971,0,only men,['m'],1,0,no women,only men,1 or more men,m;f
573853,4,I Am...I Said/Done Too Soon by Neil Diamond,1971,0,only men,['m'],1,0,no women,only men,1 or more men,m
573950,3,Baby I'm - A Want You by Bread,1971,0,only men,['m'],1,0,no women,only men,1 or more men,m
574446,3,The Night They Drove Old Dixie Down by Joan Baez,1971,0,only men,['m'],1,0,no women,only men,1 or more men,f
574820,2,Put Your Hand In The Hand by Ocean,1971,0,only men,['m'],1,0,no women,only men,1 or more men,m;f
575046,2,Never Can Say Goodbye by Jackson 5,1971,0,only men,['m'],1,0,no women,only men,1 or more men,m
576136,3,Imagine by John Lennon Plastic Ono Band,1971,0,only men,['m'],1,0,no women,only men,1 or more men,m;f
576256,1,"Gypsys, Tramps & Thieves by Cher",1971,0,only men,['m'],1,0,no women,only men,1 or more men,f
576405,5,Another Day/Oh Woman Oh Why by Paul McCartney,1971,0,only men,['m'],1,0,no women,only men,1 or more men,m
577698,4,Proud Mary by Ike & Tina Turner,1971,0,only men,['m'],1,0,no women,only men,1 or more men,m;f
578022,4,It Don't Come Easy by Ringo Starr,1971,0,only men,['m'],1,0,no women,only men,1 or more men,m
578203,1,Indian Reservation (The Lament Of The Cherokee Reservation Indian) by The Raiders,1971,0,only men,['m'],1,0,no women,only men,1 or more men,m
578850,4,If by Bread,1971,0,only men,['m'],1,0,no women,only men,1 or more men,m
579007,5,Me And You And A Dog Named Boo by Lobo,1971,0,only men,['m'],1,0,no women,only men,1 or more men,m
580691,3,Yo-Yo by The Osmonds,1971,0,only men,['m'],1,0,no women,only men,1 or more men,m
580893,4,Got To Be There by Michael Jackson,1971,0,only men,['m'],1,0,no women,only men,1 or more men,m
581200,3,Treat Her Like A Lady by Cornelius Brothers & Sister Rose,1971,0,only men,['m'],1,0,no women,only men,1 or more men,m;f
581611,3,Signs by Five Man Electrical Band,1971,0,only men,['m'],1,0,no women,only men,1 or more men,m
580967,5,I've Found Someone Of My Own by The Free Movement,1971,0,only men,['m'],1,0,no women,only men,1 or more men,m;f
570787,2,Superstar/Bless The Beasts And Children by Carpenters,1971,0,parity,"['f', 'm']",2,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
571929,1,Go Away Little Girl by Donny Osmond,1971,0,parity,"['f', 'm']",2,1,at least 1 woman,1 or more women in credits,1 or more men,m
572594,1,Uncle Albert/Admiral Halsey by Paul & Linda McCartney,1971,0,parity,"['f', 'm']",2,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
572704,3,Have You Seen Her by The Chi-lites,1971,0,parity,"['f', 'm']",2,1,at least 1 woman,1 or more women in credits,1 or more men,m
572598,2,"Take Me Home, Country Roads by John Denver",1971,0,parity,"['m', 'f']",2,1,at least 1 woman,1 or more women in credits,1 or more men,m
573366,4,I Hear You Knocking by Dave Edmunds,1971,0,"mixed, majority men","['m', 'm', 'f']",3,1,at least 1 woman,1 or more women in credits,1 or more men,m
390251,1,You've Got A Friend by James Taylor,1971,0,only women,['f'],1,1,only women,1 or more women in credits,only women,m
579047,1,Brand New Key by Melanie,1971,0,only women,['f'],1,1,only women,1 or more women in credits,only women,f
578443,1,It's Too Late/I Feel The Earth Move by Carole King,1971,0,only women,"['f', 'f']",2,2,only women,1 or more women in credits,only women,f
581038,3,Spill The Wine by Eric Burdon And War,1970,0,only men,"['m', 'm', 'm', 'm', 'm', 'm', 'm']",7,0,no women,only men,1 or more men,m
557573,4,Whole Lotta Love by Led Zeppelin,1970,0,only men,"['m', 'm', 'm', 'm']",4,0,no women,only men,1 or more men,m
572707,1,I'll Be There by Jackson 5,1970,0,only men,"['m', 'm', 'm', 'm']",4,0,no women,only men,1 or more men,m
574032,1,ABC by Jackson 5,1970,0,only men,"['m', 'm', 'm', 'm']",4,0,no women,only men,1 or more men,m
579178,1,The Love You Save/I Found That Girl by Jackson 5,1970,0,only men,"['m', 'm', 'm', 'm']",4,0,no women,only men,1 or more men,m
579828,1,American Woman/No Sugar Tonight by The Guess Who,1970,0,only men,"['m', 'm', 'm', 'm']",4,0,no women,only men,1 or more men,m
581782,1,I Want You Back by Jackson 5,1970,0,only men,"['m', 'm', 'm', 'm']",4,0,no women,only men,1 or more men,m
573324,1,The Tears Of A Clown by Smokey Robinson & The Miracles,1970,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m;f
576263,3,Green-Eyed Lady by Sugarloaf,1970,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
112207,4,All Right Now by Free,1970,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
391082,1,Let It Be by The Beatles,1970,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
434074,1,War by Edwin Starr,1970,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
570834,3,Spirit In The Sky by Norman Greenbaum,1970,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
572098,1,The Long And Winding Road/For You Blue by The Beatles,1970,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
573903,3,Band Of Gold by Freda Payne,1970,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,f
573907,5,Love Grows (Where My Rosemary Goes) by Edison Lighthouse,1970,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
574114,2,One Less Bell To Answer by The 5th Dimension,1970,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m;f
575321,2,We've Only Just Begun by Carpenters,1970,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m;f
576018,4,Patches by Clarence Carter,1970,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
576583,4,Ride Captain Ride by Blues Image,1970,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
577013,3,Ball Of Confusion (That's What The World Is Today) by The Temptations,1970,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
577419,5,Hitchin' A Ride by Vanity Fare,1970,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
577509,3,Turn Back The Hands Of Time by Tyrone Davis,1970,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
578262,3,Give Me Just A Little More Time by Chairman Of The Board,1970,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
578317,1,(They Long To Be) Close To You by Carpenters,1970,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m;f
579085,5,No Time by The Guess Who,1970,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
580095,2,Hey There Lonely Girl by Eddie Holman,1970,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
581530,1,Knock Three Times by Dawn,1970,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m;f
581663,5,Ma Belle Amie by The Tee Set,1970,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
332971,4,25 Or 6 To 4 by Chicago,1970,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
411027,1,Bridge Over Troubled Water by Simon & Garfunkel,1970,0,only men,['m'],1,0,no women,only men,1 or more men,m
570480,5,"Julie, Do Ya Love Me by Bobby Sherman",1970,0,only men,['m'],1,0,no women,only men,1 or more men,m
570928,5,Without Love (There Is Nothing) by Tom Jones,1970,0,only men,['m'],1,0,no women,only men,1 or more men,m
571361,3,Fire And Rain by James Taylor,1970,0,only men,['m'],1,0,no women,only men,1 or more men,m
571365,4,Get Ready by Rare Earth,1970,0,only men,['m'],1,0,no women,only men,1 or more men,m
571643,2,Vehicle by The Ides Of March,1970,0,only men,['m'],1,0,no women,only men,1 or more men,m
572355,2,Travelin' Band/Who'll Stop The Rain by Creedence Clearwater Revival,1970,0,only men,['m'],1,0,no women,only men,1 or more men,m
572708,1,I Think I Love You by The Partridge Family Starring Shirley Jones Featuring David Cassidy,1970,0,only men,['m'],1,0,no women,only men,1 or more men,m;f
573484,5,Indiana Wants Me by R. Dean Taylor,1970,0,only men,['m'],1,0,no women,only men,1 or more men,m
573680,1,Thank You Falettinme Be Mice Elf Agin/Everybody Is A Star by Sly & The Family Stone,1970,0,only men,['m'],1,0,no women,only men,1 or more men,m;f
573805,1,Make It With You by Bread,1970,0,only men,['m'],1,0,no women,only men,1 or more men,m
573860,1,Venus by The Shocking Blue,1970,0,only men,['m'],1,0,no women,only men,1 or more men,m;f
574500,1,Mama Told Me (Not To Come) by Three Dog Night,1970,0,only men,['m'],1,0,no women,only men,1 or more men,m
575320,2,Which Way You Goin' Billy? by The Poppy Family (Featuring Susan Jacks),1970,0,only men,['m'],1,0,no women,only men,1 or more men,m;f
575576,2,Lookin' Out My Back Door/Long As I Can See The Light by Creedence Clearwater Revival,1970,0,only men,['m'],1,0,no women,only men,1 or more men,m
576186,4,Up Around The Bend/Run Through The Jungle by Creedence Clearwater Revival,1970,0,only men,['m'],1,0,no women,only men,1 or more men,m
576771,4,Rainy Night In Georgia/Rubberneckin' by Brook Benton,1970,0,only men,['m'],1,0,no women,only men,1 or more men,m
577103,3,In The Summertime by Mungo Jerry,1970,0,only men,['m'],1,0,no women,only men,1 or more men,m
577331,2,The Rapper by The Jaggerz,1970,0,only men,['m'],1,0,no women,only men,1 or more men,m
577553,4,Cecilia by Simon & Garfunkel,1970,0,only men,['m'],1,0,no women,only men,1 or more men,m
577603,1,My Sweet Lord/Isn't It A Pity by George Harrison,1970,0,only men,['m'],1,0,no women,only men,1 or more men,m
578718,1,Cracklin' Rosie by Neil Diamond,1970,0,only men,['m'],1,0,no women,only men,1 or more men,m
578804,1,Everything Is Beautiful by Ray Stevens,1970,0,only men,['m'],1,0,no women,only men,1 or more men,m
579135,3,Gypsy Woman by Brian Hyland,1970,0,only men,['m'],1,0,no women,only men,1 or more men,m
579353,4,Black Magic Woman by Santana,1970,0,only men,['m'],1,0,no women,only men,1 or more men,m
572710,3,Love On A Two-Way Street by The Moments,1970,0,parity,"['f', 'm']",2,1,at least 1 woman,1 or more women in credits,1 or more men,m
573806,1,Ain't No Mountain High Enough by Diana Ross,1970,0,parity,"['m', 'f']",2,1,at least 1 woman,1 or more women in credits,1 or more men,f
575718,3,Instant Karma (We All Shine On) by John Ono Lennon,1970,0,parity,"['m', 'f']",2,1,at least 1 woman,1 or more women in credits,1 or more men,m
577701,3,Candida by Dawn,1970,0,parity,"['m', 'f']",2,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
576497,3,"Signed, Sealed, Delivered I'm Yours by Stevie Wonder",1970,0,parity,"['m', 'f', 'm', 'f']",4,2,at least 1 woman,1 or more women in credits,1 or more men,m
570566,1,Aquarius/Let The Sunshine In by The 5th Dimension,1969,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m;f
570742,2,Crystal Blue Persuasion by Tommy James And The Shondells,1969,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
570931,4,Only The Strong Survive by Jerry Butler,1969,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
572717,2,It's Your Thing by The Isley Brothers,1969,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
573245,3,Good Morning Starshine by Oliver,1969,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
573769,2,Hair by The Cowsills,1969,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m;f
573953,1,Na Na Hey Hey Kiss Him Goodbye by Steam,1969,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
575282,4,What Does It Take (To Win Your Love) by Jr. Walker & The All Stars,1969,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
577198,2,Traces by Classics IV Featuring Dennis Yost,1969,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
577507,1,Someday We'll Be Together by Diana Ross & The Supremes,1969,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,f
578111,5,Baby It's You by Smith,1969,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
579557,5,Indian Giver by 1910 Fruitgum Co.,1969,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
579931,4,Easy To Be Hard by Three Dog Night,1969,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
25694,3,Build Me Up Buttercup by The Foundations,1969,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
390593,1,Honky Tonk Women by The Rolling Stones,1969,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
570980,5,Smile A Little Smile For Me by The Flying Machine,1969,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
572200,1,Crimson And Clover by Tommy James And The Shondells,1969,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
572605,3,Soulful Strut by Young-Holt Unlimited,1969,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
575231,1,Get Back by The Beatles With Billy Preston,1969,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
576190,1,Raindrops Keep Fallin' On My Head by B.J. Thomas,1969,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
576688,1,I Can't Get Next To You by The Temptations,1969,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
579009,1,Come Together/Something by The Beatles,1969,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
580559,1,"Sugar, Sugar by The Archies",1969,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m;f
580567,1,Dizzy by Tommy Roe,1969,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
